,DST_TO_SRC_SECOND_BYTES,FLOW_DURATION_MICROSECONDS,FLOW_DURATION_MILLISECONDS,IN_BYTES,IN_PKTS,L4_SRC_PORT,OUT_BYTES,OUT_PKTS,PROTOCOL_MAP,SRC_TO_DST_SECOND_BYTES,TCP_FLAGS,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,TCP_WIN_MIN_IN,TCP_WIN_MIN_OUT,TCP_WIN_MSS_IN,TCP_WIN_MSS_OUT,TCP_WIN_SCALE_IN,TCP_WIN_SCALE_OUT,L7_PROTO_NAME,TOTAL_FLOWS_EXP,LABEL
2854,40,377,0,40,1,54181,40,1,1,40,22,1024,0,1024,0,0,0,0,0,Unknown,1367416,0
2855,104,5089475,5089,168,3,61343,144,3,1,104,24,32730,241,32730,241,0,0,0,0,TeamViewer,1367417,0
2856,151,5314888,5314,1449,14,54188,2127,14,1,112,27,29200,27960,29200,27960,1460,1410,7,7,SSH,1367418,0
2857,168,1504617,1504,289,5,36820,168,3,1,237,30,64240,65160,64240,65160,1460,1460,7,7,MQTT,1367419,0
2858,138,27563,27,71,1,38566,138,1,2,71,0,0,0,0,0,0,0,0,0,DNS.Google,1367420,0
2859,0,0,0,40,1,49136,0,0,1,40,2,1024,0,1024,0,0,0,0,0,Unknown,1367421,0
2860,0,0,0,44,1,35412,0,0,1,44,2,1024,0,1024,0,1460,0,0,0,Unknown,1367422,0
2861,130,553,0,73,1,38324,130,1,2,73,0,0,0,0,0,0,0,0,0,DNS,1367423,0
2862,132,28208,28,72,1,37106,132,1,2,72,0,0,0,0,0,0,0,0,0,DNS.Google,1367424,0
2863,0,0,0,40,1,54631,0,0,1,40,2,1024,0,1024,0,0,0,0,0,Unknown,1367425,0
2864,60,3496997,3496,277,5,39464,1383,7,1,60,31,29200,27960,29200,27960,1424,1410,7,7,SSH,1367426,0
2865,52,39431,39,41,1,53577,52,1,1,41,16,1025,2050,1025,2050,0,0,0,0,TLS.Skype,1367427,0
2866,131,26998,26,72,1,53521,131,1,2,72,0,0,0,0,0,0,0,0,0,DNS.Google,1367428,0
2867,48,819989,819,1202,7,63255,3563,6,1,341,26,64240,64240,64240,64240,1460,1460,8,0,TLS.Starcraft,1367429,0
2868,1207,2668304,2668,1449,14,57546,2127,14,1,237,27,64240,27960,64240,27960,1460,1410,7,7,SSH,1367430,0
2869,186,345,0,80,1,63322,186,1,2,80,0,0,0,0,0,0,0,0,0,DNS,1367431,0
2870,116,229,0,70,1,55935,116,1,2,70,0,0,0,0,0,0,0,0,0,DNS,1367432,0
2871,40,78884,78,80,2,48044,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,1367433,0
2872,266,385,0,158,2,37991,266,2,2,158,0,0,0,0,0,0,0,0,0,DNS,1367434,0
2873,126,309,0,65,1,63531,126,1,2,65,0,0,0,0,0,0,0,0,0,DNS.Google,1367435,0
2874,387,33907084,33907,1842,9,53593,1245,9,1,594,24,1026,425,1022,425,0,0,0,0,TLS,1367436,0
2875,160,277,0,88,1,18197,160,1,2,88,0,0,0,0,0,0,0,0,0,DNS,1367437,0
2876,157,252,0,72,1,15579,157,1,2,72,0,0,0,0,0,0,0,0,0,DNS,1367438,0
2877,138,384,0,71,1,45575,138,1,2,71,0,0,0,0,0,0,0,0,0,DNS,1367439,0
2878,152,310,0,59,1,47030,152,1,2,59,0,0,0,0,0,0,0,0,0,DNS.Google,1367440,0
2879,157,312,0,72,1,59581,157,1,2,72,0,0,0,0,0,0,0,0,0,DNS,1367441,0
2880,0,0,0,60,1,36662,0,0,1,60,2,64240,0,64240,0,1460,0,7,0,Unknown,1367442,0
2881,152,314,0,86,1,42922,152,1,2,86,0,0,0,0,0,0,0,0,0,DNS,1367443,0
2882,52,81384,81,136,1,53572,52,1,1,136,24,1454,509,1454,509,0,0,0,0,Unknown,1367444,0
2883,118,349,0,71,1,48040,118,1,2,71,0,0,0,0,0,0,0,0,0,DNS,1367445,0
2884,128,339,0,79,1,56956,128,1,2,79,0,0,0,0,0,0,0,0,0,DNS,1367446,0
2885,87,26829,26,73,1,48432,87,1,2,73,0,0,0,0,0,0,0,0,0,DNS.Google,1367447,0
2886,151,6466362,6466,1449,14,43755,2127,14,1,112,27,29200,27960,29200,27960,1460,1410,7,7,SSH,1367448,0
2887,147,27302,27,73,1,49493,147,1,2,73,0,0,0,0,0,0,0,0,0,DNS.Google,1367449,0
2888,163,27841,27,88,1,33246,163,1,2,88,0,0,0,0,0,0,0,0,0,DNS.Google,1367450,0
2889,118,365,0,71,1,36220,118,1,2,71,0,0,0,0,0,0,0,0,0,DNS,1367451,0
2890,128,214,0,79,1,44009,128,1,2,79,0,0,0,0,0,0,0,0,0,DNS,1367452,0
2891,190,336,0,84,1,39107,190,1,2,84,0,0,0,0,0,0,0,0,0,DNS.Google,1367453,0
2892,156,256,0,124,2,56057,156,2,2,124,0,0,0,0,0,0,0,0,0,DNS.Microsoft,1367454,0
2893,266,400,0,158,2,34975,266,2,2,158,0,0,0,0,0,0,0,0,0,DNS,1367455,0
2894,1259,3701829,3701,2006,15,35176,2039,14,1,1234,27,64240,27960,64240,27960,1400,1410,6,7,SSH,1367456,0
2895,168,1502853,1502,289,5,36822,168,3,1,237,30,64240,65160,64240,65160,1460,1460,7,7,MQTT,1367457,0
2896,60,33394824,33394,180,3,60125,480,8,1,60,18,29200,27960,29200,27960,1460,1410,7,7,SSH,1367458,0
2897,5209,261141,261,2158,12,41452,5209,12,1,2158,27,64240,65535,64240,65535,1460,1430,7,8,TLS.Google,1367459,0
2898,1643,2803089,2803,1449,14,41129,2127,14,1,829,27,29200,27960,29200,27960,1460,1410,7,7,SSH,1367460,0
2899,0,0,0,40,1,36437,0,0,1,40,2,65535,0,65535,0,0,0,0,0,SSH,1367461,0
2900,5018,259303,259,2158,12,41454,5018,10,1,2158,27,64240,65535,64240,65535,1460,1430,7,8,TLS.Google,1367462,0
2901,60,33571455,33571,180,3,58512,480,8,1,60,18,29200,27960,29200,27960,1460,1410,7,7,SSH,1367463,0
2902,126,438,0,71,1,48441,126,1,2,71,0,0,0,0,0,0,0,0,0,DNS,1367464,0
2903,76,25719,25,76,1,123,76,1,2,76,0,0,0,0,0,0,0,0,0,NTP,1367465,0
2904,60,33597260,33597,180,3,28488,480,8,1,60,18,29200,27960,29200,27960,1460,1410,7,8,SSH,1367466,0
2905,0,0,0,68,1,0,0,0,3,68,0,0,0,0,0,0,0,0,0,ICMP,1367467,0
2906,0,0,0,68,1,0,0,0,3,68,0,0,0,0,0,0,0,0,0,ICMP,1367468,0
2907,0,0,0,84,1,0,0,0,3,84,0,0,0,0,0,0,0,0,0,ICMP,1367469,0
2908,0,0,0,84,1,0,0,0,3,84,0,0,0,0,0,0,0,0,0,ICMP,1367470,0
2909,0,0,0,84,1,0,0,0,3,84,0,0,0,0,0,0,0,0,0,ICMP,1367471,0
2910,0,0,0,84,1,0,0,0,3,84,0,0,0,0,0,0,0,0,0,ICMP,1367472,0
2911,60,33479261,33479,180,3,16625,480,8,1,60,18,29200,64308,29200,64308,1460,1410,7,7,SSH,1367473,0
2912,141,550,0,74,1,59795,141,1,2,74,0,0,0,0,0,0,0,0,0,DNS,1367475,0
2913,150,297,0,105,1,60796,150,1,2,105,0,0,0,0,0,0,0,0,0,DNS,1367476,0
2914,209,346,0,104,1,58002,209,1,2,104,0,0,0,0,0,0,0,0,0,DNS,1367477,0
2915,133,26974,26,74,1,56109,133,1,2,74,0,0,0,0,0,0,0,0,0,DNS.Google,1367478,0
2916,132,27420,27,73,1,42915,132,1,2,73,0,0,0,0,0,0,0,0,0,DNS.Google,1367479,0
2917,184,443,0,122,2,52403,184,2,2,122,0,0,0,0,0,0,0,0,0,DNS,1367480,0
2918,0,0,0,84,1,0,0,0,3,84,0,0,0,0,0,0,0,0,0,ICMP.Amazon,1367481,0
2919,0,0,0,84,1,0,0,0,3,84,0,0,0,0,0,0,0,0,0,ICMP.Amazon,1367482,0
2920,0,0,0,84,1,0,0,0,3,84,0,0,0,0,0,0,0,0,0,ICMP.Amazon,1367483,0
2921,0,0,0,84,1,0,0,0,3,84,0,0,0,0,0,0,0,0,0,ICMP.Amazon,1367484,0
2922,0,0,0,84,1,0,0,0,3,84,0,0,0,0,0,0,0,0,0,ICMP.Amazon,1367485,0
2923,0,0,0,84,1,0,0,0,3,84,0,0,0,0,0,0,0,0,0,ICMP.Amazon,1367486,0
2924,67398,1117551,1117,2805504,1918,38644,68772,1239,1,2805400,27,64240,65535,64240,65535,1460,1430,7,8,TLS.GoogleServices,1367487,0
2925,0,0,0,36,1,0,0,0,3,36,0,0,0,0,0,0,0,0,0,ICMP,1367488,0
2926,0,0,0,36,1,0,0,0,3,36,0,0,0,0,0,0,0,0,0,ICMP,1367489,0
2927,0,0,0,36,1,0,0,0,3,36,0,0,0,0,0,0,0,0,0,ICMP,1367490,0
2928,0,0,0,36,1,0,0,0,3,36,0,0,0,0,0,0,0,0,0,ICMP,1367491,0
2929,0,0,0,36,1,0,0,0,3,36,0,0,0,0,0,0,0,0,0,ICMP,1367492,0
2930,0,0,0,36,1,0,0,0,3,36,0,0,0,0,0,0,0,0,0,ICMP,1367493,0
2931,0,0,0,36,1,0,0,0,3,36,0,0,0,0,0,0,0,0,0,ICMP,1367494,0
2932,0,0,0,36,1,0,0,0,3,36,0,0,0,0,0,0,0,0,0,ICMP,1367495,0
2933,0,0,0,36,1,0,0,0,3,36,0,0,0,0,0,0,0,0,0,ICMP,1367496,0
2934,0,0,0,36,1,0,0,0,3,36,0,0,0,0,0,0,0,0,0,ICMP,1367497,0
2935,0,0,0,36,1,0,0,0,3,36,0,0,0,0,0,0,0,0,0,ICMP,1367498,0
2936,0,0,0,36,1,0,0,0,3,36,0,0,0,0,0,0,0,0,0,ICMP,1367499,0
2937,0,0,0,36,1,0,0,0,3,36,0,0,0,0,0,0,0,0,0,ICMP,1367500,0
2938,0,0,0,36,1,0,0,0,3,36,0,0,0,0,0,0,0,0,0,ICMP,1367501,0
2939,0,0,0,36,1,0,0,0,3,36,0,0,0,0,0,0,0,0,0,ICMP,1367502,0
2940,0,0,0,36,1,0,0,0,3,36,0,0,0,0,0,0,0,0,0,ICMP,1367503,0
2941,194,294,0,114,2,62170,194,2,2,114,0,0,0,0,0,0,0,0,0,DNS,1367504,0
2942,97,1353,1,57,1,62170,97,1,2,57,0,0,0,0,0,0,0,0,0,DNS,1367505,0
2943,67815,1089220,1089,2435526,1665,38646,69189,1247,1,2435422,27,64240,65535,64240,65535,1460,1430,7,8,TLS.GoogleServices,1367506,0
2944,156,92465,92,196,2,54853,156,1,1,196,24,508,1432,508,1432,0,0,0,0,Unknown,1367507,0
2945,0,0,0,58,1,0,0,0,3,58,0,0,0,0,0,0,0,0,0,ICMP,1367508,0
2946,0,0,0,58,1,0,0,0,3,58,0,0,0,0,0,0,0,0,0,ICMP,1367509,0
2947,168,1502553,1502,289,5,36824,168,3,1,237,30,64240,65160,64240,65160,1460,1460,7,7,MQTT,1367510,0
2948,0,29807028,29807,364,7,22,0,0,1,104,17,110,0,110,0,0,0,0,0,SSH,1367511,0
2949,52,30720625,30720,156,3,443,156,3,1,52,16,484,319,484,319,0,0,0,0,TLS,1367512,0
2950,160,474,0,128,2,46576,160,2,2,128,0,0,0,0,0,0,0,0,0,DNS,1367513,0
2951,155,421,0,72,1,48063,155,1,2,72,0,0,0,0,0,0,0,0,0,DNS,1367516,0
2952,176,411,0,72,1,44809,176,1,2,72,0,0,0,0,0,0,0,0,0,DNS,1367517,0
2953,40,298,0,44,1,29702,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,Unknown,1367518,0
2954,94,34658,34,90,1,46501,94,1,2,90,0,0,0,0,0,0,0,0,0,DNS.Google,1367519,0
2955,189,1030,1,77,1,39411,189,1,2,77,0,0,0,0,0,0,0,0,0,DNS.Microsoft,1367520,0
2956,152,346,0,72,1,56879,152,1,2,72,0,0,0,0,0,0,0,0,0,DNS,1367521,0
2957,104,34200,34,100,1,33086,104,1,2,100,0,0,0,0,0,0,0,0,0,DNS.Google,1367522,0
2958,208,70872,70,176,2,50831,208,2,2,176,0,0,0,0,0,0,0,0,0,DNS.Google,1367523,0
2959,164,51675,51,97,1,53722,164,1,2,97,0,0,0,0,0,0,0,0,0,DNS.Microsoft,1367524,0
2960,153,52906,52,74,1,56107,153,1,2,74,0,0,0,0,0,0,0,0,0,DNS,1367525,0
2961,0,0,0,68,1,0,0,0,3,68,0,0,0,0,0,0,0,0,0,ICMP,1367526,0
2962,60,7319845,7319,1605,17,56324,2243,16,1,60,27,29200,27960,29200,27960,1424,1410,7,7,SSH,1367527,0
2963,136,27500,27,72,1,55510,136,1,2,72,0,0,0,0,0,0,0,0,0,DNS.Google,1367528,0
2964,40,1844,1,40,1,54383,40,1,1,40,22,1024,0,1024,0,0,0,0,0,Unknown,1367529,0
2965,186,296,0,154,2,62215,186,2,2,154,0,0,0,0,0,0,0,0,0,DNS.Google,1367530,0
2966,0,0,0,35,1,44234,0,0,2,35,0,0,0,0,0,0,0,0,0,XDMCP,1367531,0
2967,0,0,0,63,1,0,0,0,3,63,0,0,0,0,0,0,0,0,0,ICMP,1367532,0
2968,266,418,0,158,2,54367,266,2,2,158,0,0,0,0,0,0,0,0,0,DNS,1367533,0
2969,52,26882,26,41,1,64557,52,1,1,41,16,513,283,513,283,0,0,0,0,TLS.Google,1367534,0
2970,151,5150343,5150,1361,12,2154,2247,15,1,112,27,29200,27960,29200,27960,1460,1410,7,7,SSH,1367535,0
2971,163,403,0,70,1,49966,163,1,2,70,0,0,0,0,0,0,0,0,0,DNS,1367536,0
2972,157,303,0,72,1,58854,157,1,2,72,0,0,0,0,0,0,0,0,0,DNS,1367537,0
2973,0,0,0,40,1,443,0,0,1,40,20,0,0,0,0,0,0,0,0,TLS,1367538,0
2974,272,280,0,162,2,56216,272,2,2,162,0,0,0,0,0,0,0,0,0,DNS,1367539,0
2975,0,0,0,84,1,0,0,0,3,84,0,0,0,0,0,0,0,0,0,ICMP,1367540,0
2976,0,0,0,84,1,0,0,0,3,84,0,0,0,0,0,0,0,0,0,ICMP,1367541,0
2977,0,0,0,84,1,0,0,0,3,84,0,0,0,0,0,0,0,0,0,ICMP,1367542,0
2978,0,0,0,84,1,0,0,0,3,84,0,0,0,0,0,0,0,0,0,ICMP,1367543,0
2979,138,347,0,73,1,40374,138,1,2,73,0,0,0,0,0,0,0,0,0,DNS,1367544,0
2980,146,253,0,114,2,60194,146,2,2,114,0,0,0,0,0,0,0,0,0,DNS,1367545,0
2981,146,248,0,114,2,49755,146,2,2,114,0,0,0,0,0,0,0,0,0,DNS,1367546,0
2982,138,222,0,59,1,54658,138,1,2,59,0,0,0,0,0,0,0,0,0,DNS,1367547,0
2983,75,121,0,59,1,58125,75,1,2,59,0,0,0,0,0,0,0,0,0,DNS,1367548,0
2984,40,221,0,40,1,65198,40,1,1,40,22,25253,0,25253,0,0,0,0,0,Telnet,1367549,0
2985,40,113724,113,80,2,49136,40,1,1,40,22,1200,0,1024,0,0,0,0,0,Unknown,1367550,0
2986,1207,4731133,4731,1377,12,45278,2127,14,1,237,27,29200,27960,29200,27960,1460,1410,9,7,SSH,1367551,0
2987,0,853856,853,250,2,27862,0,0,2,125,0,0,0,0,0,0,0,0,0,BitTorrent,1367552,0
2988,0,854056,854,306,2,0,0,0,3,153,0,0,0,0,0,0,0,0,0,ICMP,1367553,0
2989,1643,3012421,3012,1844,15,42946,2163,14,1,1232,31,29200,27960,29200,27960,1400,1410,7,7,SSH,1367554,0
2990,80,540632,540,703,3,53694,230,3,1,663,24,16266,130,16266,130,0,0,0,0,TLS.Dropbox,1367555,0
2991,0,21083310,21083,168,2,0,0,0,3,84,0,0,0,0,0,0,0,0,0,ICMP.Amazon,1367556,0
2992,0,21083425,21083,168,2,0,0,0,3,84,0,0,0,0,0,0,0,0,0,ICMP.Amazon,1367557,0
2993,0,21083559,21083,168,2,0,0,0,3,84,0,0,0,0,0,0,0,0,0,ICMP.Amazon,1367558,0
2994,0,21083065,21083,168,2,0,0,0,3,84,0,0,0,0,0,0,0,0,0,ICMP.Amazon,1367559,0
2995,0,21083201,21083,168,2,0,0,0,3,84,0,0,0,0,0,0,0,0,0,ICMP.Amazon,1367560,0
2996,0,21083313,21083,168,2,0,0,0,3,84,0,0,0,0,0,0,0,0,0,ICMP.Amazon,1367561,0
2997,168,1502729,1502,289,5,36826,168,3,1,237,30,64240,65160,64240,65160,1460,1460,7,7,MQTT,1367562,0
2998,0,31259434,31259,364,7,22,0,0,1,104,17,219,0,219,0,0,0,0,0,SSH,1367563,0
2999,52,30982064,30982,8710,21,62813,5260,32,1,41,24,513,1288,512,1199,0,0,0,0,TLS.Google,1367564,0
3000,138,857,0,59,1,48110,138,1,2,59,0,0,0,0,0,0,0,0,0,DNS,7062121,0
3001,75,924,0,59,1,50989,75,1,2,59,0,0,0,0,0,0,0,0,0,DNS,7062122,0
3002,0,0,0,40,1,52059,0,0,1,40,2,1024,0,1024,0,0,0,0,0,Unknown,7062123,0
3003,166,513,0,105,1,47180,166,1,2,105,0,0,0,0,0,0,0,0,0,DNS,7062127,0
3004,52,26595,26,52,1,38604,52,1,1,52,16,501,266,501,266,0,0,0,0,TLS.Google,7062128,0
3005,52,26649,26,52,1,57136,52,1,1,52,16,501,261,501,261,0,0,0,0,TLS.Google,7062129,0
3006,52,27025,27,52,1,34218,52,1,1,52,16,501,266,501,266,0,0,0,0,TLS.Google,7062130,0
3007,52,27074,27,52,1,34220,52,1,1,52,16,501,261,501,261,0,0,0,0,TLS.Google,7062131,0
3008,129,26986,26,72,1,53439,129,1,2,72,0,0,0,0,0,0,0,0,0,DNS.Google,7062132,0
3009,120,26994,26,72,1,36162,120,1,2,72,0,0,0,0,0,0,0,0,0,DNS.Google,7062133,0
3010,40,45159,45,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7062135,0
3011,131,27632,27,80,1,40035,131,1,2,80,0,0,0,0,0,0,0,0,0,DNS.Google,7062136,0
3012,170,27510,27,95,1,36472,170,1,2,95,0,0,0,0,0,0,0,0,0,DNS.Google,7062137,0
3013,243,14145,14,83,1,37320,243,1,2,83,0,0,0,0,0,0,0,0,0,DNS.Amazon,7062138,0
3014,366,14189,14,92,1,54471,366,1,2,92,0,0,0,0,0,0,0,0,0,DNS.Amazon,7062139,0
3015,40,245,0,44,1,45742,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,Unknown,7062140,0
3016,52,129489,129,52,1,58974,52,1,1,52,16,501,501,501,501,0,0,0,0,TLS,7062141,0
3017,363,47012,47,89,1,42827,363,1,2,89,0,0,0,0,0,0,0,0,0,DNS.Amazon,7062142,0
3018,885,38222,38,80,1,44566,885,1,2,80,0,0,0,0,0,0,0,0,0,DNS,7062143,0
3019,107,622,0,87,1,54155,107,1,2,87,0,0,0,0,0,0,0,0,0,DNS,7062144,0
3020,324,55163,55,120,2,55838,324,2,2,120,0,0,0,0,0,0,0,0,0,DNS,7062145,0
3021,324,30123,30,120,2,50782,324,2,2,120,0,0,0,0,0,0,0,0,0,DNS,7062146,0
3022,303,52562,52,60,1,55838,303,1,2,60,0,0,0,0,0,0,0,0,0,DNS,7062147,0
3023,5684,42764,42,800,7,50600,5684,8,1,800,26,64240,29200,64240,29200,1460,1460,8,7,TLS,7062148,0
3024,5684,46145,46,800,7,49563,5684,8,1,800,26,64240,29200,64240,29200,1460,1460,8,7,TLS,7062149,0
3025,40,52258,52,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7062150,0
3026,324,280,0,120,2,51362,324,2,2,120,0,0,0,0,0,0,0,0,0,DNS,7062151,0
3027,324,227,0,120,2,53186,324,2,2,120,0,0,0,0,0,0,0,0,0,DNS,7062153,0
3028,0,0,0,40,1,52059,0,0,1,40,2,1024,0,1024,0,0,0,0,0,Unknown,7062154,0
3029,5684,41965,41,800,7,53288,5684,8,1,800,26,64240,29200,64240,29200,1460,1460,8,7,TLS,7062155,0
3030,5684,38159,38,800,7,62895,5684,8,1,800,26,64240,29200,64240,29200,1460,1460,8,7,TLS,7062156,0
3031,40,60639,60,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7062157,0
3032,60,287687,287,100,2,46886,60,1,1,100,22,29200,64308,29200,64308,1424,1410,7,7,SSH,7062158,0
3033,140,27622,27,70,1,59176,140,1,2,70,0,0,0,0,0,0,0,0,0,DNS.Google,7062159,0
3034,40,48502,48,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7062160,0
3035,40,45274,45,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7062161,0
3036,163,1133,1,107,1,47739,163,1,2,107,0,0,0,0,0,0,0,0,0,DNS,7062162,0
3037,40,52963,52,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7062163,0
3038,125,27402,27,73,1,32891,125,1,2,73,0,0,0,0,0,0,0,0,0,DNS.Google,7062164,0
3039,40,439587,439,80,2,53016,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7062165,0
3040,100,27148,27,84,1,54679,100,1,2,84,0,0,0,0,0,0,0,0,0,DNS.Google,7062166,0
3041,40,48203,48,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7062167,0
3042,40,40309,40,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7062168,0
3043,156,881,0,124,2,57116,156,2,2,124,0,0,0,0,0,0,0,0,0,DNS.Microsoft,7062169,0
3044,40,49559,49,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7062171,0
3045,0,0,0,40,1,61953,0,0,1,40,2,1024,0,1024,0,0,0,0,0,Unknown,7062172,0
3046,127,285,0,72,1,58852,127,1,2,72,0,0,0,0,0,0,0,0,0,DNS,7062173,0
3047,165,998,0,87,1,48825,165,1,2,87,0,0,0,0,0,0,0,0,0,DNS,7062174,0
3048,152,1037,1,97,1,37145,152,1,2,97,0,0,0,0,0,0,0,0,0,DNS,7062175,0
3049,40,39104,39,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7062176,0
3050,184,1570,1,122,2,48353,184,2,2,122,0,0,0,0,0,0,0,0,0,DNS,7062177,0
3051,184,1381,1,122,2,51941,184,2,2,122,0,0,0,0,0,0,0,0,0,DNS,7062178,0
3052,40,1192,1,44,1,48402,40,1,1,44,22,65535,0,65535,0,536,0,0,0,Unknown,7062179,0
3053,184,280,0,122,2,52713,184,2,2,122,0,0,0,0,0,0,0,0,0,DNS,7062180,0
3054,737,874,0,77,1,41688,737,1,2,77,0,0,0,0,0,0,0,0,0,DNS,7062182,0
3055,737,2932,2,65,1,60593,737,1,2,65,0,0,0,0,0,0,0,0,0,DNS,7062183,0
3056,0,0,0,576,1,0,0,0,3,576,0,0,0,0,0,0,0,0,0,ICMP,7062184,0
3057,184,283,0,122,2,42160,184,2,2,122,0,0,0,0,0,0,0,0,0,DNS,7062185,0
3058,40,45323,45,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7062186,0
3059,40,14200,14,40,1,54116,40,1,1,40,16,501,2052,501,2052,0,0,0,0,TLS.Skype,7062187,0
3060,210,247,0,105,1,52085,210,1,2,105,0,0,0,0,0,0,0,0,0,DNS,7062188,0
3061,150,329,0,105,1,42065,150,1,2,105,0,0,0,0,0,0,0,0,0,DNS,7062189,0
3062,40,56159,56,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7062190,0
3063,140,27353,27,73,1,57678,140,1,2,73,0,0,0,0,0,0,0,0,0,DNS.Google,7062191,0
3064,111,222,0,65,1,56839,111,1,2,65,0,0,0,0,0,0,0,0,0,DNS,7062192,0
3065,130,55,0,55,1,50424,130,1,2,55,0,0,0,0,0,0,0,0,0,DNS,7062193,0
3066,111,110,0,65,1,58096,111,1,2,65,0,0,0,0,0,0,0,0,0,DNS,7062194,0
3067,130,171,0,55,1,37996,130,1,2,55,0,0,0,0,0,0,0,0,0,DNS,7062195,0
3068,40,44211,44,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7062196,0
3069,145,332191,332,185,2,44445,145,1,1,185,24,278,16382,278,16382,0,0,0,0,TLS,7062197,0
3070,40,44024,44,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7062198,0
3071,40,42318,42,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7062199,0
3072,154,202,0,122,2,50805,154,2,2,122,0,0,0,0,0,0,0,0,0,DNS.Google,7062200,0
3073,154,173,0,122,2,60552,154,2,2,122,0,0,0,0,0,0,0,0,0,DNS.Google,7062201,0
3074,178,91,0,122,2,49609,178,2,2,122,0,0,0,0,0,0,0,0,0,DNS.Google,7062202,0
3075,168,1502589,1502,289,5,56800,168,3,1,237,30,64240,65160,64240,65160,1460,1460,7,7,MQTT,7062203,0
3076,159,235,0,82,1,63266,159,1,2,82,0,0,0,0,0,0,0,0,0,DNS.Google,7062204,0
3077,139,1152,1,72,1,43515,139,1,2,72,0,0,0,0,0,0,0,0,0,DNS,7062206,0
3078,269,14611,14,80,1,35313,269,1,2,80,0,0,0,0,0,0,0,0,0,DNS.Amazon,7062207,0
3079,242,15509,15,114,2,49803,242,2,2,114,0,0,0,0,0,0,0,0,0,DNS,7062208,0
3080,52,27295,27,41,1,54028,52,1,1,41,16,512,1043,512,1043,0,0,0,0,TLS.Google,7062209,0
3081,111,269,0,65,1,38254,111,1,2,65,0,0,0,0,0,0,0,0,0,DNS,7062210,0
3082,130,238,0,55,1,46888,130,1,2,55,0,0,0,0,0,0,0,0,0,DNS,7062211,0
3083,111,134,0,65,1,49598,111,1,2,65,0,0,0,0,0,0,0,0,0,DNS,7062212,0
3084,130,146,0,55,1,55985,130,1,2,55,0,0,0,0,0,0,0,0,0,DNS,7062213,0
3085,132,1628,1,80,1,46763,132,1,2,80,0,0,0,0,0,0,0,0,0,DNS.Cloudflare,7062214,0
3086,180,2935,2,80,1,48069,180,1,2,80,0,0,0,0,0,0,0,0,0,DNS.Cloudflare,7062215,0
3087,264,5227,5,136,2,45459,264,2,2,136,0,0,0,0,0,0,0,0,0,DNS,7062216,0
3088,360,5238,5,136,2,58428,360,2,2,136,0,0,0,0,0,0,0,0,0,DNS,7062217,0
3089,80,28289,28,223,4,50633,80,2,1,223,25,508,269,508,269,0,0,0,0,TLS.Google,7062218,0
3090,733,156349,156,566,3,47818,733,3,1,566,24,501,411,501,411,0,0,0,0,TLS.Google,7062219,0
3091,0,0,0,40,1,52059,0,0,1,40,2,1024,0,1024,0,0,0,0,0,Unknown,7062221,0
3092,52,504,0,41,1,64756,52,1,1,41,16,511,501,511,501,0,0,0,0,TLS,7062222,0
3093,0,0,0,40,1,52059,0,0,1,40,2,1024,0,1024,0,0,0,0,0,Unknown,7062223,0
3094,4294,112961,112,1813,18,51036,4294,11,1,60,27,64240,65160,64240,65160,1460,1460,7,7,TLS,7062224,0
3095,52,26638,26,52,1,57130,52,1,1,52,16,501,275,501,275,0,0,0,0,TLS.Google,7062225,0
3096,92,366262,366,132,3,24989,92,2,1,92,19,8188,64240,8188,64240,1460,1460,8,7,DNS,7062226,0
3097,52,490,0,41,1,64781,52,1,1,41,16,509,501,509,501,0,0,0,0,TLS,7062227,0
3098,40,75743,75,80,2,56012,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7062228,0
3099,52,26645,26,41,1,60283,52,1,1,41,16,512,270,512,270,0,0,0,0,TLS.Google,7062229,0
